,0
2037,0.1081671263253878
2038,0.10809479672727419
2039,0.10823855836746059
2040,0.10810365466957127
2041,0.10824733261865115
2042,0.10822710226194596
2043,0.10812620223212824
2044,0.10820236960879207
2045,0.10811295576078297
2046,0.10818716024044255
2047,0.1083660480886465
2048,0.10850669941959348
2049,0.10851827142847197
2050,0.10839173177758327
2051,0.10837384991012282
2052,0.10844177333132703
2053,0.10849728363482483
2054,0.10841285154925892
2055,0.10828684171500766
2056,0.10824132132098561
2057,0.1081084000835052
2058,0.10807386204348549
2059,0.10802043177918788
2060,0.1079815355961027
2061,0.10792857348144237
2062,0.1080191541832822
2063,0.1080115330973413
2064,0.1081662941242099
2065,0.10805188109220705
2066,0.10818391646031002
2067,0.1081078944840666
2068,0.10811681642497181
2069,0.10801902063348502
2070,0.10791495497455064
2071,0.10794764304959989
2072,0.10790962900658299
2073,0.1078645651964275
2074,0.10785987810127023
2075,0.10780601413128618
2076,0.1077359996190342
2077,0.10768411767794125
2078,0.10761210268527135
2079,0.10752196494112945
2080,0.10756763788756608
2081,0.10764637798933141
2082,0.1075789704311777
2083,0.10759253490760305
2084,0.10762876399312625
2085,0.10772773365773107
2086,0.10765289793419205
2087,0.10763360187959145
2088,0.10759880403043065
2089,0.10750027180067605
2090,0.10746150438729701
2091,0.10743480465478367
2092,0.10738647188583429
2093,0.1073128995390571
2094,0.10727622399033418
2095,0.10725829973383698
2096,0.1073328172909677
2097,0.107342522677736
2098,0.10745098661798472
2099,0.10755189440369262
2100,0.10753381182406027
2101,0.10750479410034779
2102,0.10749127846613205
2103,0.10762538873301498
2104,0.1076212631300669
2105,0.1075205453124463
2106,0.10775362587239438
2107,0.1077954407355615
2108,0.10769916434749727
2109,0.10782793609483798
2110,0.10788244911460246
2111,0.10798149763213263
2112,0.04395762458443642
2113,0.11125978268682957
2114,0.16935719673832259
2115,0.15942502114921808
2116,0.16986770406365395
2117,0.19239037049313387
2118,0.21907481391515052
2119,0.21606846200302243
2120,0.20519902267389828
2121,0.2048691999167204
2122,0.19508586993271654
2123,0.18939825426787138
2124,0.18285153777553484
2125,0.17415378029857362
2126,0.17020730276902515
2127,0.16203147755004466
2128,0.1674897918368087
2129,0.1637761379695601
2130,0.1638347312415901
2131,0.15961498413234948
2132,0.15817701195677122
2133,0.15637363442643124
2134,0.15202826310111128
2135,0.1486283418101569
2136,0.14497011318802833
2137,0.1459601832410464
2138,0.14509699810986165
2139,0.14064751119752014
2140,0.13892100038456506
2141,0.13946657236665488
2142,0.13840924449745687
2143,0.1374830091954209
2144,0.13540383343669501
2145,0.1333456462906564
2146,0.1322456092174564
2147,0.13019813136715028
2148,0.12849279105461933
2149,0.12787627070946128
2150,0.12767170460369343
2151,0.1254049540963024
2152,0.1245691512325188
2153,0.12333957332053355
2154,0.12216141365121963
2155,0.12194131632250818
2156,0.1205045096990135
2157,0.11920978853721982
2158,0.11861094527263591
2159,0.11742650449741632
2160,0.11607110983102906
2161,0.11430557556450367
2162,0.1141060080160113
2163,0.11387680005282164
2164,0.11309290290722307
2165,0.11394633042315643
2166,0.1145040319047191
2167,0.11313858475270015
2168,0.11156178001118333
2169,0.11031975606777544
2170,0.10893918157128965
2171,0.10960277033348878
2172,0.10838027457233335
2173,0.10726659678884091
2174,0.10604966065240284
2175,0.1045634745969437
2176,0.10456298973697882
2177,0.1050788572227413
2178,0.10516357249510822
2179,0.10490524960572228
2180,0.10546386020555013
2181,0.10529655798205308
2182,0.10474577110628007
2183,0.10477936500683427
2184,0.10451242649187781
2185,0.10467869501460243
2186,0.10451829130450885
2187,0.10376402333770927
2188,0.1035657733098253
2189,0.10307009699635017
2190,0.102098052142353
2191,0.10162332772742957
2192,0.10155575287838776
2193,0.1008120531488846
2194,0.10033273272754917
2195,0.10231641828570337
2196,0.10242752044954721
2197,0.10183375859416502
2198,0.10104082980803375
2199,0.10023981466127391
2200,0.099402381944355
2201,0.09906866813285484
2202,0.09865369555632492
2203,0.09795888061837657
2204,0.09812996842928472
2205,0.09820664422388406
2206,0.09845187462082035
2207,0.09828613234761481
2208,0.09822562630720359
2209,0.09761711595846075
2210,0.09702229400099528
2211,0.0967565013282001
2212,0.09636137190062811
2213,0.09604650514894257
2214,0.09585319161053421
2215,0.09512486192397773
2216,0.09509849454320612
2217,0.09456815312282657
2218,0.09404348333096393
2219,0.09371538089450311
2220,0.0939600446663045
2221,0.09422014723108574
2222,0.09370897520702702
2223,0.09324242602035936
2224,0.09310828058658975
2225,0.09283018362169203
2226,0.09245198069383269
2227,0.09266625767059881
2228,0.0920509516269478
2229,0.09154785283983259
2230,0.09117367257904105
2231,0.09072791910730302
2232,0.0906415108345018
2233,0.09057785651539682
2234,0.09001349781950314
2235,0.09074994798509343
2236,0.09131304404139519
2237,0.09095910194492529
2238,0.09074355424271793
2239,0.09036651274072938
2240,0.09091398521333702
2241,0.09110468164659463
2242,0.09079231739840435
2243,0.09035084410711672
2244,0.0899873825448348
2245,0.09001092126231584
2246,0.08999846409316416
2247,0.08942089862573672
2248,0.0890689373125125
2249,0.08873191613541997
2250,0.08835833495576605
2251,0.08829060907342605
2252,0.08821958015468104
2253,0.08786677364522302
2254,0.088261232040562
2255,0.0879695803547899
2256,0.08840297275576098
2257,0.0882169883698225
2258,0.08808698796597468
2259,0.08799785906700669
2260,0.08773157890611047
2261,0.08905432671308518
2262,0.08876911972630892
2263,0.09045899857913978
2264,0.09060529407625105
2265,0.09065659869123589
2266,0.09057001714264193
2267,0.09028387661927785
2268,0.09001527911728355
2269,0.09036879557408864
2270,0.09024638031263771
2271,0.09022311996668578
2272,0.09023402682187394
2273,0.08986579640596001
2274,0.08976524378075922
2275,0.08934885440621435
2276,0.08927815967436993
2277,0.08972895957798843
2278,0.08981109994971109
2279,0.08992498150716226
2280,0.08968117557598289
2281,0.08969531994970406
2282,0.08932707162454115
2283,0.0892479682211266
2284,0.0891980460785717
2285,0.08923396913484595
2286,0.08888171157666615
2287,0.08846967546692626
2288,0.08815300531980008
2289,0.08776614894525389
2290,0.0875932374896284
2291,0.08723983898138006
2292,0.08694989303157803
2293,0.08699098895662107
2294,0.0880391571182208
2295,0.08827044996028037
2296,0.08829789358014996
2297,0.08786215735048616
2298,0.08796938614083086
2299,0.08781429928816617
2300,0.08758917458542677
2301,0.0871904020369249
2302,0.08717232105122265
2303,0.08752693132313046
2304,0.0880980433466714
2305,0.088900775074978
2306,0.0889750978622872
2307,0.08865304302889854
2308,0.08829156792755735
2309,0.08795308229758056
2310,0.08801974268424226
2311,0.08820553960511461
2312,0.08852126707197792
2313,0.08852687262524252
2314,0.088428264899005
2315,0.08812589663327397
2316,0.08796019031916086
2317,0.08829521229807107
2318,0.08796110028706959
2319,0.08769195635417978
2320,0.0873884558610832
2321,0.08725198185559185
2322,0.08742272463004806
2323,0.08745774814094645
2324,0.08731454470251718
2325,0.0872795153518042
2326,0.08707680556013488
2327,0.08677658486326605
2328,0.08656221316818337
2329,0.08655282941544343
2330,0.08624288487592585
2331,0.08593814515466379
2332,0.08571579103564582
2333,0.08565413628218209
2334,0.08544502504412169
2335,0.08537827891372476
2336,0.08501363199618128
2337,0.0852326847843628
2338,0.08504780165293144
2339,0.08552400424684349
2340,0.08526600190483066
2341,0.08503681792999092
2342,0.08481207466583489
2343,0.08474060882621541
2344,0.08452431736873711
2345,0.08452670369297266
2346,0.0845589235821303
2347,0.0847685617489456
2348,0.08456914174814516
2349,0.08499242193965602
2350,0.08523429628601882
2351,0.08517901404605557
2352,0.08512096562233457
2353,0.08488019487304875
2354,0.08461223251412435
2355,0.08449605194332659
2356,0.08477142333072059
2357,0.08469191243554033
2358,0.08467901593096826
2359,0.08449628089945163
2360,0.08444297998904224
2361,0.08428476321697236
2362,0.08466488425712661
2363,0.08457188869989107
2364,0.08429502107924505
2365,0.08462113011115062
2366,0.08464330818650184
2367,0.08450792333678692
2368,0.08429820677229287
2369,0.08445716352931174
2370,0.08418834926452647
2371,0.0841137726791203
2372,0.08405998544018159
2373,0.0841639979266142
2374,0.08407981569804393
2375,0.08387983407627678
2376,0.08364877388021856
2377,0.08383414913248971
2378,0.08375962342969263
2379,0.08401653684203082
2380,0.08378366691832427
2381,0.08367089678153948
2382,0.08358220589034451
2383,0.08407601613469202
2384,0.08385312943395241
2385,0.08393522535525534
2386,0.08401413095268336
2387,0.08396401470931976
2388,0.08385230922257857
2389,0.08363944756389737
2390,0.08401860721996822
2391,0.08388457902973252
2392,0.08367279392677057
2393,0.0837180350860911
2394,0.08378793473615452
2395,0.08381311331127941
2396,0.08370729200541974
2397,0.08392581642585827
2398,0.08381305940656919
2399,0.0838287744554691
2400,0.08385562001498718
2401,0.08401347986454594
2402,0.0841764189315723
2403,0.08408429913146243
2404,0.0839065080603947
2405,0.08376674619534998
2406,0.08358513392129187
2407,0.08356593889058442
2408,0.083805225990236
2409,0.08360425927895028
2410,0.08347864699453414
2411,0.0833272960782051
2412,0.08321534376900853
2413,0.08334900256221657
2414,0.08325817038861438
2415,0.08304433202321984
2416,0.08311622036529369
2417,0.08337091835933963
2418,0.0832637081268556
2419,0.08306164626491727
2420,0.08287284413539477
2421,0.083326227277998
2422,0.08314605105752156
2423,0.08332475423454665
2424,0.08350938354461147
2425,0.08341729248856093
2426,0.08368843625343982
2427,0.08363191181605187
2428,0.08358710063533265
2429,0.08387032309957083
2430,0.08419876159708889
2431,0.08404418895370327
2432,0.08411273566245847
2433,0.08458982233929893
2434,0.08490355406821512
2435,0.08496922120612896
2436,0.08503227673470974
2437,0.08496619003933449
2438,0.08504035863284853
2439,0.0849977013848086
2440,0.08491349117802088
2441,0.08508657747032967
2442,0.084952409021849
2443,0.08491238225139229
2444,0.08483440838977918
2445,0.08500355576349054
2446,0.08483953520433227
2447,0.08491714802082806
2448,0.08490580700625298
2449,0.08485549265110987
2450,0.0848219044132922
2451,0.08478142838267719
2452,0.08503278189740222
2453,0.08484449058945416
2454,0.08483181009747892
2455,0.08476359129688421
2456,0.08457087540216204
2457,0.08462333078953745
2458,0.08473028840030133
2459,0.0845402324004848
2460,0.08447952475131924
2461,0.0845282234091844
2462,0.08469762600576267
2463,0.08483235466569154
2464,0.08467841810591667
2465,0.08464174031011634
2466,0.0848347757431403
2467,0.08468655478523186
2468,0.08479374109216932
2469,0.08497776333034537
2470,0.08499054096556141
2471,0.08512743865139782
2472,0.08495283235184374
2473,0.08494016477704378
2474,0.08506007885596312
2475,0.08532095552104843
2476,0.08526890260511882
2477,0.08525864583506285
2478,0.08525113941091608
2479,0.08520099452858709
2480,0.08510065530010355
2481,0.08498391205998691
2482,0.08508411460528477
2483,0.08530081737466076
2484,0.08515655564958224
2485,0.08527588160997406
2486,0.08533002324899037
2487,0.0851743772249431
2488,0.08500971762211475
2489,0.08497850922621274
2490,0.0851539238786084
2491,0.08516924820938393
2492,0.08546907179487816
2493,0.0857114837168477
2494,0.08565661593707517
2495,0.08570405837478272
2496,0.08571823429461424
2497,0.08563350993715266
2498,0.08555618659605198
2499,0.08545489740298734
2500,0.08549776710186795
2501,0.08559892030958181
2502,0.085632995709472
2503,0.08554651283621027
2504,0.08558045615354415
2505,0.08584200333198769
2506,0.08611784237378006
2507,0.08597523814556424
2508,0.08614481382672523
2509,0.0859490911799235
2510,0.08631574646814873
2511,0.08618069994729012
2512,0.08635597699728244
2513,0.08631958574779443
2514,0.08619451991030508
2515,0.08603471893780303
2516,0.08610043082340264
2517,0.08594796555162651
2518,0.08587933490075701
2519,0.08572956798232946
2520,0.08575393180283182
2521,0.0856599083942611
2522,0.08565962824000639
2523,0.08573371332898302
2524,0.08574033939881706
2525,0.08572426292559375
2526,0.08587856233479028
2527,0.08582038123411341
2528,0.08569879284937033
2529,0.08554715112422072
2530,0.08545043815576375
2531,0.08596405954588027
2532,0.08589327017690393
2533,0.08620790297704004
2534,0.08603670904919258
2535,0.0860522080559881
2536,0.08604959241388475
2537,0.08592831603789204
2538,0.08583500974133297
2539,0.0857865565965631
2540,0.08616599718234687
2541,0.08632402402500428
2542,0.0863041713846774
2543,0.08635537878015181
2544,0.08622287044959792
2545,0.08607591055376533
2546,0.0860043738101577
2547,0.08596586702827262
2548,0.08585266787899781
2549,0.08588795558034898
2550,0.08581767587844019
2551,0.08582095932427117
2552,0.08578712866766179
2553,0.08577045252361247
2554,0.08568206419600657
2555,0.08576240927727709
2556,0.08577141859097762
2557,0.08565201176196804
2558,0.08574821925211606
2559,0.08596155247193694
2560,0.08606938430562383
2561,0.08606049493162168
2562,0.08599489437676389
2563,0.08622974736937446
2564,0.08637089743823734
2565,0.08638408566139934
2566,0.08655106198697628
2567,0.0864505378647887
2568,0.08631400956978096
2569,0.08630105876465487
2570,0.08618734174556138
2571,0.08628737215236153
2572,0.08624245635074222
2573,0.0862254215730959
2574,0.08611608907926353
2575,0.08605232952636313
2576,0.08597583121630133
2577,0.08598460894789499
2578,0.0859665489023675
2579,0.0860271822545741
2580,0.0859857651768431
2581,0.08605036717898985
2582,0.08603476440126666
2583,0.08592026409006409
2584,0.08589338197571719
2585,0.08595110989816267
2586,0.08587612018577362
2587,0.08578632122977879
2588,0.08563724933172609
2589,0.08556479673684579
2590,0.08557904909689579
2591,0.08570491492864676
2592,0.08584047876987723
2593,0.08572311118376515
2594,0.08558312619749002
2595,0.08552470886194694
2596,0.08538738578826803
2597,0.08526203572681104
2598,0.0851960802695559
2599,0.08523121295825074
2600,0.08521339213304176
2601,0.0852153274458738
2602,0.08515775025975862
2603,0.08514280801797967
2604,0.0852825949913076
2605,0.08516251472454624
2606,0.08534172609486063
2607,0.0854214373093489
2608,0.08539299548639198
2609,0.08533447997524855
2610,0.08552461246099465
2611,0.08541508138366044
2612,0.08532545007133258
2613,0.08526773546150777
2614,0.0854252620987135
2615,0.08537708895672703
2616,0.08534584190180101
2617,0.08523040499147985
2618,0.08511941342686231
2619,0.08506439546101147
2620,0.08505799443312795
2621,0.08501430488940255
2622,0.08510369393945381
2623,0.08512906320356706
2624,0.0850747929646345
2625,0.08533655010446442
2626,0.08525403595339616
2627,0.08513966865671524
2628,0.08522940479125288
2629,0.08531208139481058
2630,0.08523239558724137
2631,0.08515516438772186
2632,0.08519991295101147
2633,0.08517034165739613
2634,0.08513872923211944
2635,0.0852142806531051
2636,0.08530317477704513
2637,0.08528280559353558
2638,0.08515187060068126
2639,0.08509051108866873
2640,0.08505427630861169
2641,0.08492849755083334
2642,0.08491304480837283
2643,0.0847813951646335
2644,0.08486177356246209
2645,0.08489952793637856
2646,0.08506899982098942
2647,0.0851118364770994
2648,0.08523668191140757
2649,0.08511068536744186
2650,0.0850549156385334
2651,0.08502592053781781
2652,0.08490210462898677
2653,0.08486889692958156
2654,0.0847755615234128
2655,0.0846777004241149
2656,0.0845943830070009
2657,0.08459839035651132
2658,0.08465384988035918
2659,0.0847378204607262
2660,0.08469894599468059
2661,0.08462855228476904
2662,0.08462997921277683
2663,0.0845924578792672
2664,0.08454924029471592
2665,0.08451239998529696
2666,0.08459701132499152
2667,0.08459694700804707
2668,0.08468924140260024
2669,0.08484427359682845
2670,0.08481863519420084
2671,0.08479204124471705
2672,0.08471250391122014
2673,0.08458879933563257
2674,0.08454368824757913
2675,0.08445575334798835
2676,0.0844174963529263
2677,0.08429020144170407
2678,0.08435795830506865
2679,0.0842838020336119
2680,0.08448038767918499
2681,0.08446573809017999
2682,0.08452270393163593
2683,0.0844329614957495
2684,0.0843143743002888
2685,0.08425055793892164
2686,0.08425921496327804
2687,0.08420722364907204
2688,0.08423593279904003
2689,0.08425225964409
2690,0.08427768244226311
2691,0.08428308126067036
2692,0.08420746120593788
2693,0.08417046453989402
2694,0.0840744370862995
2695,0.08402227262538947
2696,0.08413936818480237
2697,0.08423743073259553
2698,0.08416981500568696
2699,0.08418825180523198
2700,0.08425303107579768
2701,0.08429537381882132
2702,0.08425519752037253
2703,0.08417332097982384
2704,0.08418726283918695
2705,0.084121777044189
2706,0.08403715310821763
2707,0.08397995862303514
2708,0.083967512468784
2709,0.08393161796675029
2710,0.0839056549313943
2711,0.08400431782472878
2712,0.08401803418640637
2713,0.08404805059962445
2714,0.0840831334883375
2715,0.08421179170362553
2716,0.08432935263715254
2717,0.08429306048881446
2718,0.08423249211616483
2719,0.08420521115706499
2720,0.08413323283972363
2721,0.08402202171349868
2722,0.08412188718799629
2723,0.0840625682513966
2724,0.08416526021244426
2725,0.08412476422580668
2726,0.08416427914053201
2727,0.084145832466651
2728,0.08428089168357453
2729,0.08466596018770126
2730,0.0845681852819052
2731,0.08469817724769875
2732,0.08483072848849586
2733,0.08496325891734463
2734,0.08508048664455573
2735,0.08540164514367159
2736,0.08541775858253241
2737,0.0854091611304008
2738,0.08555069509774826
2739,0.08556357695080435
2740,0.0855981551676349
2741,0.0856629556355377
2742,0.08561690518169084
2743,0.08556479685851431
2744,0.08558834765377156
2745,0.0854886281597854
2746,0.08540039863144085
2747,0.08531276817702975
2748,0.08533379867573501
2749,0.08545363088777773
2750,0.08535393992517616
2751,0.08539641865500017
2752,0.08529982821181904
2753,0.08528274007147393
2754,0.08517848522566016
2755,0.08515075696719035
2756,0.085072152450854
2757,0.08519741785121453
2758,0.08518434240636769
2759,0.08511326185651813
2760,0.08510270024375712
2761,0.08501317526715306
2762,0.08490853545079995
2763,0.08487576761774353
2764,0.08486240939201521
2765,0.08485355686299526
2766,0.08486734869968118
2767,0.08484722140228103
2768,0.08480112877911129
2769,0.0848029398948158
2770,0.08473885776291351
2771,0.08484945380919133
2772,0.0848091651224806
2773,0.08483753340555147
2774,0.08490116040883965
2775,0.084813836677258
2776,0.08481556646161734
2777,0.08471056825674332
2778,0.08474343545969458
2779,0.08475365910210653
2780,0.08479019476070176
2781,0.0848466213069745
2782,0.08486215654766151
2783,0.08476618958991908
2784,0.08491568880662168
2785,0.08505107942161645
2786,0.08497671997105634
2787,0.08489386755256699
2788,0.08490366874155389
2789,0.08486794748763858
2790,0.08477778883653642
2791,0.08470300171962555
2792,0.08461677085296436
2793,0.08452884655423964
2794,0.08453584080875617
2795,0.08444314602522822
2796,0.08451102761021495
2797,0.0845092131970749
2798,0.08440932354400425
2799,0.08442535468507124
2800,0.0844929898306403
2801,0.0844339435407217
2802,0.08450061239183553
2803,0.08455413826499027
2804,0.08452510632692821
2805,0.08449179833212744
2806,0.08464551007897733
2807,0.08472630010660866
2808,0.08488777114701065
2809,0.08500128108634478
2810,0.08499667814297227
2811,0.08496605200959104
2812,0.08496377394453605
2813,0.08494629418514563
2814,0.08498250515561863
2815,0.08498686310980055
2816,0.046416424214839935
2817,0.07846402004361153
2818,0.08024910340706508
2819,0.07496030256152153
2820,0.06471530571579934
2821,0.06264220612744491
2822,0.056944988667964935
2823,0.057368937879800797
2824,0.07242534226841396
2825,0.0709812469780445
2826,0.06962774389169434
2827,0.07141088166584571
2828,0.06787086034623477
2829,0.0662868700123259
2830,0.06753058843314648
2831,0.07017307460773736
2832,0.06659138290321126
2833,0.06448382666955392
2834,0.06897685039592416
2835,0.0688044018112123
2836,0.06814515120571568
2837,0.07428226238963279
2838,0.07718268385076005
2839,0.07540377361389498
2840,0.0782263494282961
2841,0.07681789671858916
2842,0.07556656423818182
2843,0.07385977497324347
2844,0.07356365416841261
2845,0.07623668691764275
2846,0.07441794667993823
2847,0.07234673577477224
2848,0.07108865195715969
2849,0.07025175533421776
2850,0.06868616249412299
2851,0.06791072838111883
2852,0.06782282247031862
2853,0.06770632634135454
2854,0.06803447392601998
2855,0.06693485968280584
2856,0.06601133776783216
2857,0.0663886087769199
2858,0.06512677916433922
2859,0.06537468667904084
2860,0.0645067262566752
2861,0.06482675035848566
2862,0.06506882302780101
2863,0.06412456599840273
2864,0.06356730878505172
2865,0.06353055935353041
2866,0.06253218318463541
2867,0.062029661503262244
2868,0.06120068108979261
2869,0.06065709392229716
2870,0.0601239526136355
2871,0.060184043632554154
2872,0.061085530736467296
2873,0.06024088887176637
2874,0.0599379979894828
2875,0.06087961044783394
2876,0.06032423290317176
2877,0.05971474140401809
2878,0.06072909479576444
2879,0.06021989061264321
2880,0.06075031327513548
2881,0.06112573572406263
2882,0.06071583220540588
2883,0.06034583203932818
2884,0.05977953657291937
2885,0.05937533463750567
2886,0.059477916275951226
2887,0.05915926821115944
2888,0.059458614518381143
2889,0.05892497789416764
2890,0.05839644285539786
2891,0.05826957820375499
2892,0.05760175474713762
2893,0.057745173871994786
2894,0.05717528719879404
2895,0.05744808106683195
2896,0.05785288942264922
2897,0.0574195775226122
2898,0.05705463031239538
2899,0.05712224452179812
2900,0.05732420601827257
2901,0.0575500160758925
2902,0.057401296243756665
2903,0.057565502504902805
2904,0.05791259885587719
2905,0.05772185853372017
2906,0.057681253753029384
2907,0.058016844114045736
2908,0.057963493310155406
2909,0.05899592403798027
2910,0.05876749187315765
2911,0.05927663348848
2912,0.05931392824757345
2913,0.05956566141804262
2914,0.05972588564636129
2915,0.059456837680190805
2916,0.0608913500673405
2917,0.06095897798956025
2918,0.06132907700697774
2919,0.06340505711089534
2920,0.06338409187183494
2921,0.06306562404025276
2922,0.06296044337415249
2923,0.0625252534152457
2924,0.06238512443634895
2925,0.06240360305051912
2926,0.06228288073461872
2927,0.06197006840791021
2928,0.06180909780406319
2929,0.06158308315564666
2930,0.061731733478929685
2931,0.06167086229884419
2932,0.0615027327186022
2933,0.061472043837026015
2934,0.06206764036617359
2935,0.06262858491390944
2936,0.06232034462727298
2937,0.06188718515799427
2938,0.06163213584511503
2939,0.06156584386894059
2940,0.0616535636857152
2941,0.06125223411927148
2942,0.0614114028849001
2943,0.06196779239689931
2944,0.06294111728437188
2945,0.06319561016101104
2946,0.06373401372942306
2947,0.0635853757460912
2948,0.06346928384295084
2949,0.06372906990460496
2950,0.06443226094599123
2951,0.06466844831319417
2952,0.06440765157777027
2953,0.0645421154095211
2954,0.06453143095048211
2955,0.06430103810770171
2956,0.06429249946529983
2957,0.06412404027938003
2958,0.06414771785998678
2959,0.06438186027420063
2960,0.06479698365618443
2961,0.06468851591320071
2962,0.0649324600033614
2963,0.06539184371059811
2964,0.06547220943858159
2965,0.06550548466543357
2966,0.06567451661292291
2967,0.06584323714732339
2968,0.06592870136004647
2969,0.06665790659169872
2970,0.06647256309947659
2971,0.0662742259267431
2972,0.06670959229776814
2973,0.06703329465906077
2974,0.06710957522568463
2975,0.0669810484163463
2976,0.0669956566846889
2977,0.06691065446738108
2978,0.06721060204268234
2979,0.06737249424090473
2980,0.06787287400978985
2981,0.06774493780391044
2982,0.06767293373624722
2983,0.06798245283287196
2984,0.06776787334028081
2985,0.06770742027198567
2986,0.0674996946595217
2987,0.06728323709306329
2988,0.06752643600709177
2989,0.06750622040581429
2990,0.06758475674050195
2991,0.06765076666223732
2992,0.06788703298333001
2993,0.06773518050989408
2994,0.0675466967195106
2995,0.06792110030849775
2996,0.06760029231316476
2997,0.06742732623939986
2998,0.06715316702026487
2999,0.06695091475368194
3000,0.0670976436822801
3001,0.06686398097544267
3002,0.06698238741068598
3003,0.06700554853701528
3004,0.06710502583159025
3005,0.06734509286715797
3006,0.06740627070176976
3007,0.06743044975640562
3008,0.06729637471466793
3009,0.06766793584047827
3010,0.06808507227553771
3011,0.06865168270673982
3012,0.06866494413975835
3013,0.06840581961465303
3014,0.06838726344981685
3015,0.06809274752158671
3016,0.06824224995013642
3017,0.06841959247808202
3018,0.06823923892520478
3019,0.06809519346821688
3020,0.06854509484568021
3021,0.06839989272660567
3022,0.06815482519908948
3023,0.06804979274210592
3024,0.06842533185739409
3025,0.06840159680605644
3026,0.0685213097013639
3027,0.06829568535915383
3028,0.06816729183960268
3029,0.06824204671657949
3030,0.06841439789724212
3031,0.06852491121928862
3032,0.06857769542764272
3033,0.06853809128643586
3034,0.06856847805774784
3035,0.06841545771722767
3036,0.06813992202551657
3037,0.06796083756227482
3038,0.06775888976027078
3039,0.06751080545031332
3040,0.06751256786286831
3041,0.06754532119308689
3042,0.06773019765015478
3043,0.06761131029608741
3044,0.06758599810497469
3045,0.06773854238993447
3046,0.06761718197076609
3047,0.06777907494487691
3048,0.06775905061593128
3049,0.06756988655712105
3050,0.06761646924659293
3051,0.06759670551203317
3052,0.06755251579678259
3053,0.06735229401403114
3054,0.06722340215324857
3055,0.06716827871277928
3056,0.067373422511633
3057,0.0675248092979439
3058,0.06727526749104813
3059,0.06710735730422264
3060,0.06707996282612487
3061,0.06696183132045577
3062,0.06700222921719858
3063,0.06720243809526906
3064,0.0670593592233537
3065,0.06710899177752436
3066,0.06704239096618685
3067,0.06698837066771433
3068,0.0669192120694213
3069,0.06689027857262729
3070,0.06693722499607532
3071,0.0668929776056757
3072,0.06675046652461246
3073,0.06737824950128966
3074,0.0671746916871187
3075,0.06717993590730027
3076,0.06704391903954048
3077,0.06703489577532781
3078,0.06690667503948958
3079,0.06689488867502377
3080,0.06705316135940968
3081,0.06703108727854949
3082,0.06697924532282275
3083,0.06697197911267017
3084,0.06685903732973016
3085,0.06679583067177898
3086,0.06700807215467205
3087,0.06686846526538241
3088,0.0668757452063208
3089,0.06676953207925777
3090,0.06667086186226119
3091,0.06652606026424716
3092,0.06640343178594854
3093,0.06631404483228547
3094,0.06639037366896387
3095,0.06618292966491676
3096,0.06601772120129648
3097,0.0658996195898966
3098,0.06584829619391279
3099,0.06575372659857057
3100,0.06583582402876856
3101,0.06594728417466622
3102,0.0660375517578828
3103,0.06613906852726359
3104,0.06601510941498884
3105,0.06602674991952191
3106,0.06591144448171828
3107,0.06584220852428563
3108,0.06578633268824667
3109,0.06616742278728001
3110,0.06606922640417845
3111,0.06596926389092177
3112,0.06594906122226155
3113,0.06596372736111633
3114,0.065811862267342
3115,0.06574009444719801
3116,0.06570715046459902
3117,0.06562415949710404
3118,0.06548249572300331
3119,0.06548898067405007
3120,0.06537432257910489
3121,0.06527227941395264
3122,0.06552987173351335
3123,0.06552638151144681
3124,0.06553986725400422
3125,0.06538750301716068
3126,0.06543631299018525
3127,0.06555891625183181
3128,0.06554230963870787
3129,0.06546003812372353
3130,0.06536306767975764
3131,0.06520170108208881
3132,0.06503321489977301
3133,0.06493770726956427
3134,0.06475794348620509
3135,0.06483864209731109
3136,0.06495823553905494
3137,0.06482033730015992
3138,0.06520677500926304
3139,0.0650815890216625
3140,0.06492253709584475
3141,0.06502843253097378
3142,0.06502585309281353
3143,0.06504776569867007
3144,0.06488113872435136
3145,0.06473973329658761
3146,0.06459797858584143
3147,0.0645109754762646
3148,0.06441172182716585
3149,0.06471333942169737
3150,0.0647868929458643
3151,0.06473324112483256
3152,0.06475051323874945
3153,0.06501436177861585
3154,0.06535855438395412
3155,0.06532508560511119
3156,0.06544686170551609
3157,0.06533498825690551
3158,0.06531007184970136
3159,0.06518721850155744
3160,0.0651385989094126
3161,0.06512072144043927
3162,0.06501712029000009
3163,0.06488791420713239
3164,0.06485112183287015
3165,0.06491282555673804
3166,0.06488349741892598
3167,0.06482836265455592
3168,0.06484081277428538
3169,0.06489147468980423
3170,0.06481296680342984
3171,0.06495715439152182
3172,0.06494519733289043
3173,0.06502297652791665
3174,0.06500717975759572
3175,0.06502280892390344
3176,0.06488688549651168
3177,0.06487875202804474
3178,0.06486511737949756
3179,0.06472119370700566
3180,0.06467649031379452
3181,0.06451129050457168
3182,0.06475157719308496
3183,0.06467892015200999
3184,0.06453750504630044
3185,0.06440929590749579
3186,0.06429307897778534
3187,0.06440514628525063
3188,0.06457653783521447
3189,0.06460275730108195
3190,0.06466304822762807
3191,0.06469756200354784
3192,0.06464078149879326
3193,0.06474932520674966
3194,0.0645946854366712
3195,0.06456665255031303
3196,0.06444584520098574
3197,0.06431024298023101
3198,0.06447015977744257
3199,0.06445257205389983
3200,0.06434573975524732
3201,0.06437383448569962
3202,0.06446614612413701
3203,0.06441946655329432
3204,0.06454212736855512
